list-il-m,8,8,1,192,1023929,5332
list-il-m,8,16,1,384,3389014,8825
list-il-m,8,32,1,768,8959955,11666
list-il-m,12,1,1,36,412337,11453
list-il-m,12,2,1,72,394858,5484
list-il-m,12,4,1,144,427832,2971
list-il-m,12,8,1,288,2014116,6993
list-il-m,12,16,1,576,6750480,11719
list-il-m,12,32,1,1152,19775390,17166
list-dl-m,2,1,1,6,92733,15455
list-dl-m,2,2,1,12,127845,10653
list-dl-m,2,4,1,24,156603,6525
list-dl-m,2,8,1,48,155894,3247
list-dl-m,2,16,1,96,304916,3176
list-dl-m,2,32,1,192,1081995,5635
list-dl-m,4,1,1,12,144584,12048
list-dl-m,4,2,1,24,166545,6939
list-dl-m,4,4,1,48,210757,4390
list-dl-m,4,8,1,96,359362,3743
list-dl-m,4,16,1,192,1135112,5912
list-dl-m,4,32,1,384,2129429,5545
list-dl-m,8,1,1,24,310581,12940
list-dl-m,8,2,1,48,296943,6186
list-dl-m,8,4,1,96,438310,4565
list-dl-m,8,8,1,192,911906,4749
list-dl-m,8,16,1,384,2504722,6522
list-dl-m,8,32,1,768,8213725,10694
list-dl-m,12,1,1,36,401124,11142
list-dl-m,12,2,1,72,384036,5333
list-dl-m,12,4,1,144,757735,5262
list-dl-m,12,8,1,288,1285663,4464
list-dl-m,12,16,1,576,4984146,8653
list-dl-m,12,32,1,1152,18556852,16108
list-i-s,2,1,1,6,81672,13612
list-i-s,2,2,1,12,86413,7201
list-i-s,2,4,1,24,82395,3433
list-i-s,2,8,1,48,89942,1873
list-i-s,2,16,1,96,157827,1644
list-i-s,2,32,1,192,219659,1144
list-i-s,4,1,1,12,145672,12139
list-i-s,4,2,1,24,186726,7780
list-i-s,4,4,1,48,191468,3988
list-i-s,4,8,1,96,161908,1686
list-i-s,4,16,1,192,151471,788
list-i-s,4,32,1,384,332433,865
list-i-s,8,1,1,24,301300,12554
list-i-s,8,2,1,48,257194,5358
list-i-s,8,4,1,96,267805,2789
list-i-s,8,8,1,192,289297,1506
list-i-s,8,16,1,384,318102,828
list-i-s,8,32,1,768,1200096,1562
list-i-s,12,1,1,36,491083,13641
list-i-s,12,2,1,72,465345,6463
list-i-s,12,4,1,144,400520,2781
list-i-s,12,8,1,288,420224,1459
list-i-s,12,16,1,576,1056193,1833
list-i-s,12,32,1,1152,2568516,2229
list-d-s,2,1,1,6,67687,11281
list-d-s,2,2,1,12,111961,9330
list-d-s,2,4,1,24,114011,4750
list-d-s,2,8,1,48,114350,2382
list-d-s,2,16,1,96,147231,1533
list-d-s,2,32,1,192,163331,850
list-d-s,4,1,1,12,130021,10835
list-d-s,4,2,1,24,154573,6440
list-d-s,4,4,1,48,148735,3098
list-d-s,4,8,1,96,156902,1634
list-d-s,4,16,1,192,219617,1143
list-d-s,4,32,1,384,464733,1210
list-d-s,8,1,1,24,343866,14327
list-d-s,8,2,1,48,334902,6977
list-d-s,8,4,1,96,308398,3212
list-d-s,8,8,1,192,260543,1356
list-d-s,8,16,1,384,425547,1108
list-d-s,8,32,1,768,998135,1299
list-d-s,12,1,1,36,423540,11765
list-d-s,12,2,1,72,616854,8567
list-d-s,12,4,1,144,522053,3625
list-d-s,12,8,1,288,402043,1395
list-d-s,12,16,1,576,657506,1141
list-d-s,12,32,1,1152,2262097,1963
list-il-s,2,1,1,6,108282,18047
list-il-s,2,2,1,12,114843,9570
list-il-s,2,4,1,24,89840,3743
list-il-s,2,8,1,48,173176,3607
list-il-s,2,16,1,96,297390,3097
list-il-s,2,32,1,192,721657,3758
list-il-s,4,1,1,12,169818,14151
list-il-s,4,2,1,24,147665,6152
list-il-s,4,4,1,48,170383,3549
list-il-s,4,8,1,96,226741,2361
list-il-s,4,16,1,192,840821,4379
list-il-s,4,32,1,384,1678612,4371
list-il-s,8,1,1,24,290045,12085
list-il-s,8,2,1,48,280115,5835
list-il-s,8,4,1,96,297765,3101
list-il-s,8,8,1,192,785132,4089
list-il-s,8,16,1,384,2691304,7008
list-il-s,8,32,1,768,8883137,11566
list-il-s,12,1,1,36,415301,11536
list-il-s,12,2,1,72,425661,5911
list-il-s,12,4,1,144,421687,2928
list-il-s,12,8,1,288,1318691,4578
list-il-s,12,16,1,576,6366014,11052
list-il-s,12,32,1,1152,25506341,22140
list-dl-s,2,1,1,6,102731,17121
list-dl-s,2,2,1,12,83806,6983
list-dl-s,2,4,1,24,113673,4736
list-dl-s,2,8,1,48,131174,2732
list-dl-s,2,16,1,96,306404,3191
list-dl-s,2,32,1,192,692992,3609
list-dl-s,4,1,1,12,101449,8454
list-dl-s,4,2,1,24,173126,7213
list-dl-s,4,4,1,48,182221,3796
list-dl-s,4,8,1,96,218104,2271
list-dl-s,4,16,1,192,828352,4314
list-dl-s,4,32,1,384,3401956,8859
list-dl-s,8,1,1,24,277942,11580
list-dl-s,8,2,1,48,241950,5040
list-dl-s,8,4,1,96,280670,2923
list-dl-s,8,8,1,192,546437,2846
list-dl-s,8,16,1,384,2730905,7111
list-dl-s,8,32,1,768,11219266,14608
list-dl-s,12,1,1,36,432937,12026
list-dl-s,12,2,1,72,416276,5781
list-dl-s,12,4,1,144,410560,2851
list-dl-s,12,8,1,288,1307652,4540
list-dl-s,12,16,1,576,5520187,9583
list-dl-s,12,32,1,1152,18801905,16321
list-none-none,1,1000,1,3000,9059616,3019
list-none-m,1,1000,1,3000,8948114,2982
list-none-s,1,1000,1,3000,8154830,2718
list-none-m,2,1000,1,6000,42590479,7098
list-none-s,2,1000,1,6000,20200500,3366
list-none-m,4,1000,1,12000,128317505,10693
list-none-s,4,1000,1,12000,133591690,11132
list-none-m,8,1000,1,24000,527225349,21967
list-none-s,8,1000,1,24000,921848697,38410
list-none-m,12,1000,1,36000,1264183981,35116
list-none-s,12,1000,1,36000,1229808983,34161
list-none-m,16,1000,1,48000,2293120135,47773
list-none-s,16,1000,1,48000,2345889354,48872
list-none-m,24,1000,1,72000,5488126926,76223
list-none-s,24,1000,1,72000,6234546414,86590
